window,timestamp,y_true,y_pred
0,2025-03-22,217.73703002929688,217.78888636496777
0,2025-03-23,217.73703002929688,217.84074270063866
0,2025-03-24,220.19102478027344,217.89259903630955
0,2025-03-25,223.2036590576172,217.94445537198044
0,2025-03-26,220.9890594482422,217.99631170765133
0,2025-03-27,223.30340576171875,218.04816804332222
0,2025-03-28,217.3679351806641,218.1000243789931
0,2025-03-29,217.3679351806641,218.151880714664
0,2025-03-30,217.3679351806641,218.2037370503349
0,2025-03-31,221.58761596679688,218.25559338600578
0,2025-04-01,222.64501953125,218.30744972167668
0,2025-04-02,223.3433074951172,218.35930605734757
0,2025-04-03,202.69386291503903,218.41116239301846
0,2025-04-04,187.92002868652344,218.46301872868935
0,2025-04-05,187.92002868652344,218.51487506436024
0,2025-04-06,187.92002868652344,218.56673140003113
0,2025-04-07,181.0169219970703,218.61858773570202
0,2025-04-08,171.99899291992188,218.6704440713729
0,2025-04-09,198.3644561767578,218.7223004070438
0,2025-04-10,189.95504760742188,218.7741567427147
0,2025-04-11,197.6661529541016,218.82601307838559
0,2025-04-12,197.6661529541016,218.87786941405648
0,2025-04-13,197.6661529541016,218.92972574972737
0,2025-04-14,202.02549743652344,218.98158208539826
1,2025-04-15,201.64642333984372,202.07283817042364
1,2025-04-16,193.79563903808597,202.12017890432384
1,2025-04-17,196.4990234375,202.16751963822404
1,2025-04-18,196.4990234375,202.21486037212424
1,2025-04-19,196.4990234375,202.26220110602443
1,2025-04-20,196.4990234375,202.30954183992463
1,2025-04-21,192.68833923339844,202.35688257382483
1,2025-04-22,199.25228881835935,202.40422330772503
1,2025-04-23,204.10043334960935,202.45156404162523
1,2025-04-24,207.8612060546875,202.49890477552543
1,2025-04-25,208.76898193359372,202.54624550942563
1,2025-04-26,208.76898193359372,202.59358624332583
1,2025-04-27,208.76898193359372,202.64092697722603
1,2025-04-28,209.62689208984372,202.68826771112623
1,2025-04-29,210.69427490234372,202.73560844502643
1,2025-04-30,211.9811248779297,202.78294917892663
