window,timestamp,y_true,y_pred
0,2024-03-07,167.79502868652344,168.55487060546875
0,2024-03-08,169.5126953125,168.9818878173828
0,2024-03-11,171.518310546875,169.00808715820312
0,2024-03-12,171.994873046875,169.49253845214844
0,2024-03-13,169.90985107421875,169.46827697753906
0,2024-03-14,171.76651000976562,169.75503540039062
0,2024-03-15,171.3892364501953,169.69224548339844
0,2024-03-18,172.4813995361328,169.7855224609375
0,2024-03-19,174.82455444335938,169.69509887695312
0,2024-03-20,177.39608764648438,169.7794952392578
0,2024-03-21,170.1481475830078,169.70059204101562
0,2024-03-22,171.05166625976562,169.69900512695312
0,2024-03-25,169.63185119628906,169.71493530273438
0,2024-03-26,168.49998474121094,169.7205810546875
0,2024-03-27,172.07432556152344,169.9014892578125
0,2024-03-28,170.25735473632812,170.146728515625
0,2024-03-29,170.25735473632812,170.20343017578125
0,2024-04-01,168.81768798828125,170.3415069580078
0,2024-04-02,167.63616943359375,170.62867736816406
0,2024-04-03,168.44039916992188,170.45919799804688
0,2024-04-04,167.6163330078125,170.6182403564453
0,2024-04-05,168.3708953857422,170.7708740234375
0,2024-04-08,167.2489471435547,170.70199584960938
0,2024-04-09,168.4602508544922,170.9197540283203
1,2024-04-10,166.583740234375,168.89044189453125
1,2024-04-11,173.79197692871094,169.3490447998047
1,2024-04-12,175.29122924804688,169.79759216308594
1,2024-04-15,171.45870971679688,170.34719848632812
1,2024-04-16,168.17234802246094,170.7493438720703
1,2024-04-17,166.8021697998047,171.22320556640625
1,2024-04-18,165.8489990234375,171.66761779785156
1,2024-04-19,163.82354736328125,172.1766815185547
1,2024-04-22,164.65756225585938,172.68643188476562
1,2024-04-23,165.70999145507812,173.1393280029297
1,2024-04-24,167.8148956298828,173.56796264648438
1,2024-04-25,168.67868041992188,174.10751342773438
1,2024-04-26,168.09291076660156,174.52333068847656
1,2024-04-29,172.262939453125,175.06317138671875
1,2024-04-30,169.11557006835938,175.7659149169922
1,2024-05-01,168.09291076660156,176.36997985839844
1,2024-05-02,171.7963104248047,176.85337829589844
1,2024-05-03,182.072509765625,177.37171936035156
1,2024-05-06,180.4144287109375,177.80075073242188
1,2024-05-07,181.09947204589844,178.14108276367188
1,2024-05-08,181.43707275390625,178.53419494628906
1,2024-05-09,183.2540283203125,178.6945343017578
1,2024-05-10,181.99139404296875,178.95703125
1,2024-05-13,185.2026824951172,179.36680603027344
2,2024-05-14,186.3460235595703,185.81033325195312
2,2024-05-15,188.622802734375,185.70748901367188
2,2024-05-16,188.7421112060547,185.7586669921875
2,2024-05-17,188.77194213867188,185.8661651611328
2,2024-05-20,189.93516540527344,185.82479858398438
2,2024-05-21,191.2375946044922,185.86973571777344
2,2024-05-22,189.79595947265625,185.86767578125
2,2024-05-23,185.7992401123047,185.86334228515625
2,2024-05-24,188.8813018798828,185.94931030273438
2,2024-05-27,188.8813018798828,185.9501953125
2,2024-05-28,188.8912353515625,186.0341339111328
2,2024-05-29,189.18951416015625,186.2744598388672
2,2024-05-30,190.1837310791016,186.3604736328125
2,2024-05-31,191.13818359375,186.46104431152344
2,2024-06-03,192.90786743164065,186.4570770263672
2,2024-06-04,193.22601318359372,186.61734008789062
2,2024-06-05,194.7372283935547,186.3563232421875
2,2024-06-06,193.35528564453125,186.3904571533203
2,2024-06-07,195.7513427734375,186.3859100341797
2,2024-06-10,192.00311279296875,186.35447692871094
2,2024-06-11,205.95199584960935,186.25706481933594
2,2024-06-12,211.83778381347656,186.15737915039062
