window,timestamp,y_true,y_pred
0,1989-07-22,1.600000023841858,6.089305877685547
0,1989-07-23,3.0999999046325684,6.109726428985596
0,1989-07-24,5.300000190734863,6.136718273162842
0,1989-07-25,7.699999809265137,6.1665568351745605
0,1989-07-26,4.199999809265137,6.197519302368164
0,1989-07-27,5.5,6.228797912597656
0,1989-07-28,9.0,6.260007381439209
0,1989-07-29,11.199999809265137,6.290966033935547
0,1989-07-30,8.0,6.321587085723877
0,1989-07-31,7.599999904632568,6.351830959320068
0,1989-08-01,3.700000047683716,6.381683349609375
0,1989-08-02,7.5,6.411138534545898
0,1989-08-03,8.100000381469727,6.44019889831543
0,1989-08-04,8.399999618530273,6.468868255615234
0,1989-08-05,7.099999904632568,6.497150897979736
0,1989-08-06,7.599999904632568,6.52505350112915
0,1989-08-07,7.599999904632568,6.552580833435059
0,1989-08-08,5.599999904632568,6.579740047454834
0,1989-08-09,7.0,6.606535911560059
0,1989-08-10,10.5,6.6329755783081055
0,1989-08-11,7.300000190734863,6.659063816070557
0,1989-08-12,7.800000190734863,6.684805393218994
0,1989-08-13,5.800000190734863,6.710206031799316
0,1989-08-14,3.799999952316284,6.73527193069458
1,1989-08-15,5.800000190734863,7.210458278656006
1,1989-08-16,6.699999809265137,7.132513523101807
1,1989-08-17,6.599999904632568,7.10635232925415
1,1989-08-18,6.599999904632568,7.104274749755859
1,1989-08-19,9.0,7.1135334968566895
1,1989-08-20,8.100000381469727,7.128139495849609
1,1989-08-21,5.099999904632568,7.145227909088135
1,1989-08-22,8.600000381469727,7.163407802581787
1,1989-08-23,7.0,7.181999206542969
1,1989-08-24,5.5,7.200674057006836
1,1989-08-25,7.400000095367432,7.219266891479492
1,1989-08-26,6.199999809265137,7.237701892852783
1,1989-08-27,4.199999809265137,7.255938529968262
1,1989-08-28,6.300000190734863,7.273964881896973
1,1989-08-29,7.0,7.291772365570068
1,1989-08-30,4.0,7.309358596801758
1,1989-08-31,8.0,7.32672643661499
1,1989-09-01,8.800000190734863,7.343877792358398
1,1989-09-02,8.800000190734863,7.360815048217773
1,1989-09-03,6.099999904632568,7.37753963470459
1,1989-09-04,8.600000381469727,7.394056797027588
1,1989-09-05,8.899999618530273,7.410367488861084
1,1989-09-06,7.800000190734863,7.426476955413818
1,1989-09-07,5.0,7.442385196685791
2,1989-09-08,7.0,7.343132495880127
2,1989-09-09,13.300000190734863,7.322877407073975
2,1989-09-10,7.900000095367432,7.322690963745117
2,1989-09-11,7.5,7.331613540649414
2,1989-09-12,8.300000190734863,7.3447041511535645
2,1989-09-13,7.199999809265137,7.359677791595459
2,1989-09-14,6.5,7.375459671020508
2,1989-09-15,8.899999618530273,7.391529083251953
2,1989-09-16,7.400000095367432,7.4076385498046875
2,1989-09-17,9.899999618530273,7.4236650466918945
2,1989-09-18,9.300000190734863,7.439551830291748
2,1989-09-19,10.600000381469727,7.455270767211914
2,1989-09-20,8.600000381469727,7.470809459686279
2,1989-09-21,7.199999809265137,7.48616361618042
2,1989-09-22,12.600000381469727,7.501330852508545
2,1989-09-23,7.800000190734863,7.516313076019287
2,1989-09-24,6.300000190734863,7.531113147735596
2,1989-09-25,9.199999809265137,7.545729160308838
2,1989-09-26,5.800000190734863,7.5601677894592285
2,1989-09-27,9.0,7.574429035186768
2,1989-09-28,5.0,7.588515281677246
2,1989-09-29,11.899999618530273,7.602427959442139
2,1989-09-30,13.399999618530273,7.616172790527344
2,1989-10-01,10.5,7.629748821258545
3,1989-10-02,6.199999809265137,8.92672348022461
3,1989-10-03,5.099999904632568,9.03859806060791
3,1989-10-04,9.5,9.090299606323242
3,1989-10-05,11.699999809265137,9.113338470458984
3,1989-10-06,9.199999809265137,9.122546195983887
3,1989-10-07,7.300000190734863,9.125029563903809
3,1989-10-08,9.699999809265137,9.124244689941406
3,1989-10-09,9.399999618530273,9.121885299682617
3,1989-10-10,10.0,9.118782043457031
3,1989-10-11,10.899999618530273,9.115341186523438
3,1989-10-12,11.0,9.111763000488281
3,1989-10-13,10.899999618530273,9.10814380645752
3,1989-10-14,8.0,9.10452651977539
3,1989-10-15,11.199999809265137,9.100934982299805
3,1989-10-16,7.5,9.09737777709961
3,1989-10-17,7.199999809265137,9.09385871887207
3,1989-10-18,13.199999809265137,9.090377807617188
3,1989-10-19,12.899999618530273,9.086935997009277
3,1989-10-20,9.399999618530273,9.08353328704834
3,1989-10-21,10.199999809265137,9.080167770385742
3,1989-10-22,9.5,9.0768404006958
3,1989-10-23,12.399999618530273,9.073549270629883
3,1989-10-24,10.199999809265137,9.070295333862305
3,1989-10-25,13.399999618530273,9.06707763671875
4,1989-10-26,11.600000381469727,10.319117546081543
4,1989-10-27,8.0,10.402084350585938
4,1989-10-28,9.0,10.432365417480469
4,1989-10-29,9.300000190734863,10.437625885009766
4,1989-10-30,13.5,10.430917739868164
4,1989-10-31,8.0,10.41849422454834
4,1989-11-01,8.100000381469727,10.403387069702148
4,1989-11-02,10.0,10.38708209991455
4,1989-11-03,8.5,10.370298385620117
4,1989-11-04,12.5,10.353385925292969
4,1989-11-05,15.0,10.33651351928711
4,1989-11-06,13.300000190734863,10.319757461547852
4,1989-11-07,11.0,10.303154945373535
4,1989-11-08,11.899999618530273,10.286718368530273
4,1989-11-09,8.300000190734863,10.270452499389648
4,1989-11-10,9.699999809265137,10.25436019897461
4,1989-11-11,11.300000190734863,10.238439559936523
4,1989-11-12,12.5,10.222687721252441
4,1989-11-13,9.399999618530273,10.207101821899414
4,1989-11-14,11.399999618530273,10.191681861877441
4,1989-11-15,13.199999809265137,10.17642593383789
4,1989-11-16,13.800000190734863,10.161330223083496
4,1989-11-17,16.0,10.146395683288574
4,1989-11-18,10.899999618530273,10.13161849975586
5,1989-11-19,11.899999618530273,11.587454795837402
5,1989-11-20,12.399999618530273,11.627303123474121
5,1989-11-21,13.199999809265137,11.63060474395752
5,1989-11-22,15.5,11.616369247436523
5,1989-11-23,21.600000381469727,11.59377670288086
5,1989-11-24,14.899999618530273,11.567302703857422
5,1989-11-25,14.399999618530273,11.53913402557373
5,1989-11-26,12.899999618530273,11.510336875915527
5,1989-11-27,13.100000381469727,11.481422424316406
5,1989-11-28,14.0,11.452628135681152
5,1989-11-29,17.899999618530273,11.424066543579102
5,1989-11-30,17.700000762939453,11.395782470703125
