window,timestamp,y_true,y_pred
0,2018-03-22 20:00:00,8.51200008392334,8.905384063720703
0,2018-03-22 21:00:00,8.371000289916992,8.665229797363281
0,2018-03-22 22:00:00,8.51200008392334,8.603229522705078
0,2018-03-22 23:00:00,8.371000289916992,8.288357734680176
0,2018-03-23 00:00:00,8.442000389099121,8.210990905761719
0,2018-03-23 01:00:00,8.159999847412111,8.100289344787598
0,2018-03-23 02:00:00,8.300999641418457,8.081520080566406
0,2018-03-23 03:00:00,8.722999572753906,7.9586710929870605
0,2018-03-23 04:00:00,8.300999641418457,7.801095962524414
0,2018-03-23 05:00:00,8.020000457763674,7.725038051605225
0,2018-03-23 06:00:00,8.159999847412111,7.686860084533691
0,2018-03-23 07:00:00,8.230999946594237,7.412472724914551
0,2018-03-23 08:00:00,8.581999778747559,7.560697078704834
0,2018-03-23 09:00:00,8.230999946594237,7.755499839782715
0,2018-03-23 10:00:00,9.918999671936035,8.419576644897461
0,2018-03-23 11:00:00,9.98900032043457,8.259519577026367
0,2018-03-23 12:00:00,9.708000183105469,8.576066970825195
0,2018-03-23 13:00:00,10.270999908447266,8.912906646728516
0,2018-03-23 14:00:00,11.607000350952148,9.488260269165039
0,2018-03-23 15:00:00,12.522000312805176,9.418338775634766
0,2018-03-23 16:00:00,12.380999565124512,9.434853553771973
0,2018-03-23 17:00:00,12.732999801635742,9.371341705322266
0,2018-03-23 18:00:00,12.029000282287598,9.354538917541504
0,2018-03-23 19:00:00,10.833000183105469,8.911140441894531
0,2018-03-23 20:00:00,10.621999740600586,8.606895446777344
0,2018-03-23 21:00:00,9.425999641418455,8.382919311523438
0,2018-03-23 22:00:00,9.003999710083008,8.338654518127441
0,2018-03-23 23:00:00,9.28600025177002,7.98280143737793
0,2018-03-24 00:00:00,9.145000457763672,7.880743026733398
0,2018-03-24 01:00:00,9.496999740600586,7.716195106506348
0,2018-03-24 02:00:00,9.848999977111816,7.724903583526611
0,2018-03-24 03:00:00,9.28600025177002,7.671293258666992
0,2018-03-24 04:00:00,9.355999946594238,7.4437031745910645
0,2018-03-24 05:00:00,9.074999809265137,7.331967830657959
0,2018-03-24 06:00:00,9.003999710083008,7.2365593910217285
0,2018-03-24 07:00:00,10.621999740600586,7.056588172912598
0,2018-03-24 08:00:00,9.496999740600586,7.192888259887695
0,2018-03-24 09:00:00,9.848999977111816,7.525876522064209
0,2018-03-24 10:00:00,9.918999671936035,8.186936378479004
0,2018-03-24 11:00:00,10.270999908447266,8.091211318969727
0,2018-03-24 12:00:00,10.692999839782717,8.42853832244873
0,2018-03-24 13:00:00,10.692999839782717,8.830950736999512
0,2018-03-24 14:00:00,11.678000450134276,9.151632308959961
0,2018-03-24 15:00:00,12.732999801635742,9.134188652038574
0,2018-03-24 16:00:00,12.944000244140623,9.163309097290039
0,2018-03-24 17:00:00,13.29599952697754,9.133184432983398
0,2018-03-24 18:00:00,12.661999702453612,9.014586448669434
0,2018-03-24 19:00:00,12.029000282287598,8.650238037109375
0,2018-03-24 20:00:00,11.467000007629396,8.322381019592285
0,2018-03-24 21:00:00,11.114999771118164,8.11596393585205
0,2018-03-24 22:00:00,10.973999977111816,7.977320194244385
0,2018-03-24 23:00:00,10.621999740600586,7.667797088623047
0,2018-03-25 00:00:00,10.692999839782717,7.593712329864502
0,2018-03-25 01:00:00,9.777999877929688,7.481496810913086
0,2018-03-25 02:00:00,9.28600025177002,7.480844497680664
0,2018-03-25 03:00:00,10.552000045776367,7.37839412689209
0,2018-03-25 04:00:00,10.340999603271484,7.281454086303711
0,2018-03-25 05:00:00,10.692999839782717,7.15261173248291
0,2018-03-25 06:00:00,10.41100025177002,7.142613887786865
0,2018-03-25 07:00:00,9.98900032043457,6.871053695678711
0,2018-03-25 08:00:00,10.621999740600586,6.934988975524902
0,2018-03-25 09:00:00,10.973999977111816,7.263725757598877
0,2018-03-25 10:00:00,10.270999908447266,7.841770172119141
0,2018-03-25 11:00:00,9.98900032043457,7.744176864624023
0,2018-03-25 12:00:00,10.621999740600586,8.213359832763672
0,2018-03-25 13:00:00,10.340999603271484,8.61482048034668
0,2018-03-25 14:00:00,10.762999534606934,9.08481502532959
0,2018-03-25 15:00:00,10.904000282287598,9.058128356933594
0,2018-03-25 16:00:00,10.833000183105469,9.057849884033203
0,2018-03-25 17:00:00,10.973999977111816,8.920698165893555
0,2018-03-25 18:00:00,11.467000007629396,8.84103775024414
0,2018-03-25 19:00:00,10.340999603271484,8.375055313110352
0,2018-03-25 20:00:00,10.621999740600586,8.172730445861816
0,2018-03-25 21:00:00,10.552000045776367,7.956472873687744
0,2018-03-25 22:00:00,10.482000350952148,7.84102201461792
0,2018-03-25 23:00:00,10.482000350952148,7.640758991241455
0,2018-03-26 00:00:00,10.130000114440918,7.617520809173584
0,2018-03-26 01:00:00,9.918999671936035,7.414923667907715
0,2018-03-26 02:00:00,10.833000183105469,7.374571800231934
0,2018-03-26 03:00:00,10.340999603271484,7.382943153381348
0,2018-03-26 04:00:00,10.0600004196167,7.2823638916015625
0,2018-03-26 05:00:00,10.762999534606934,7.151400566101074
0,2018-03-26 06:00:00,10.762999534606934,7.066644191741943
0,2018-03-26 07:00:00,10.762999534606934,6.927562713623047
0,2018-03-26 08:00:00,11.043999671936035,7.092149257659912
0,2018-03-26 09:00:00,10.621999740600586,7.437817096710205
0,2018-03-26 10:00:00,11.607000350952148,8.008106231689453
0,2018-03-26 11:00:00,10.199999809265137,7.90126895904541
0,2018-03-26 12:00:00,11.114999771118164,8.287484169006348
