window,timestamp,y_true,y_pred
0,1989-07-22,1.6,6.016502380371094
0,1989-07-23,3.1,6.310654640197754
0,1989-07-24,5.3,6.427340507507324
0,1989-07-25,7.7,6.496333122253418
0,1989-07-26,4.2,6.504703998565674
0,1989-07-27,5.5,6.5815205574035645
0,1989-07-28,9.0,6.620182991027832
0,1989-07-29,11.2,6.690851211547852
0,1989-07-30,8.0,6.774121284484863
0,1989-07-31,7.6,6.763757705688477
0,1989-08-01,3.7,6.813111782073975
0,1989-08-02,7.5,6.86299467086792
0,1989-08-03,8.1,6.876040935516357
0,1989-08-04,8.4,6.891457557678223
0,1989-08-05,7.1,6.89022159576416
0,1989-08-06,7.6,6.915468215942383
0,1989-08-07,7.6,6.93389892578125
0,1989-08-08,5.6,6.977763652801514
0,1989-08-09,7.0,6.975231170654297
0,1989-08-10,10.5,7.044655799865723
0,1989-08-11,7.3,7.035140514373779
0,1989-08-12,7.8,7.081113338470459
0,1989-08-13,5.8,7.0775227546691895
0,1989-08-14,3.8,7.139583587646484
1,1989-08-15,5.8,5.309135913848877
1,1989-08-16,6.7,6.345727920532227
1,1989-08-17,6.6,6.953272819519043
1,1989-08-18,6.6,7.189237117767334
1,1989-08-19,9.0,7.273824214935303
1,1989-08-20,8.1,7.365273475646973
1,1989-08-21,5.1,7.406918048858643
1,1989-08-22,8.6,7.489441394805908
1,1989-08-23,7.0,7.562641620635986
1,1989-08-24,5.5,7.592944145202637
1,1989-08-25,7.4,7.666803359985352
1,1989-08-26,6.2,7.780002593994141
1,1989-08-27,4.2,7.839204788208008
1,1989-08-28,6.3,7.952674865722656
1,1989-08-29,7.0,7.919952869415283
1,1989-08-30,4.0,7.991330146789551
1,1989-08-31,8.0,8.022103309631348
1,1989-09-01,8.8,8.102331161499023
1,1989-09-02,8.8,8.145870208740234
1,1989-09-03,6.1,8.233463287353516
1,1989-09-04,8.6,8.242731094360352
1,1989-09-05,8.9,8.302881240844727
1,1989-09-06,7.8,8.312807083129883
1,1989-09-07,5.0,8.398406028747559
2,1989-09-08,7.0,6.597478866577148
2,1989-09-09,13.3,7.520771503448486
2,1989-09-10,7.9,8.067684173583984
2,1989-09-11,7.5,8.321188926696777
2,1989-09-12,8.3,8.42097282409668
2,1989-09-13,7.2,8.507611274719238
2,1989-09-14,6.5,8.542031288146973
