window,timestamp,y_true,y_pred
0,1990-06-23,10.6,7.845111854788218
0,1990-06-24,8.2,8.11718750037519
0,1990-06-25,7.9,8.253762477012584
0,1990-06-26,5.2,8.283345153093826
0,1990-06-27,5.9,8.312619211844105
0,1990-06-28,3.7,8.34158787287265
0,1990-06-29,5.6,8.370254322200546
0,1990-06-30,9.4,8.39862171261114
0,1990-07-01,7.4,8.426693163996783
0,1990-07-02,7.3,8.454471763701964
0,1990-07-03,7.7,8.481960566862863
0,1990-07-04,7.7,8.50916259674336
0,1990-07-05,9.3,8.536080845067536
0,1990-07-06,4.4,8.562718272348706
0,1990-07-07,5.7,8.589077808215025
0,1990-07-08,10.2,8.615162351731694
0,1990-07-09,10.2,8.640974771719803
0,1990-07-10,9.3,8.666517907071842
0,1990-07-11,5.4,8.69179456706394
0,1990-07-12,5.0,8.716807531664823
0,1990-07-13,7.6,8.741559551841563
0,1990-07-14,9.6,8.766053349862135
0,1990-07-15,10.4,8.790291619594816
0,1990-07-16,11.2,8.81427702680446
1,1990-07-17,9.1,9.733377364600424
1,1990-07-18,11.2,8.91790097753472
1,1990-07-19,6.8,8.723022044826614
1,1990-07-20,8.3,8.746942223210551
1,1990-07-21,9.7,8.770612722548915
1,1990-07-22,9.6,8.794036148993916
1,1990-07-23,9.8,8.817215081494727
1,1990-07-24,10.8,8.84015207208142
1,1990-07-25,9.2,8.862849646145959
1,1990-07-26,6.5,8.885310302720239
1,1990-07-27,8.1,8.907536514751238
1,1990-07-28,7.3,8.92953072937329
1,1990-07-29,7.9,8.951295368177519
1,1990-07-30,6.0,8.972832827478456
1,1990-07-31,5.0,8.994145478577883
1,1990-08-01,6.8,9.015235668025905
1,1990-08-02,9.8,9.036105717879323
1,1990-08-03,5.7,9.05675792595728
1,1990-08-04,8.6,9.077194566094265
1,1990-08-05,10.6,9.097417888390464
1,1990-08-06,7.8,9.117430119459488
1,1990-08-07,7.7,9.137233462673544
1,1990-08-08,8.6,9.156830098406013
1,1990-08-09,6.5,9.176222184271522
2,1990-08-10,6.9,7.2634773078676504
2,1990-08-11,6.4,7.92305535544873
2,1990-08-12,8.5,8.199104409721546
2,1990-08-13,7.8,8.231823513586672
2,1990-08-14,9.3,8.264195928533239
2,1990-08-15,8.4,8.296225328048354
2,1990-08-16,7.8,8.32791534669516
2,1990-08-17,7.4,8.359269580525272
2,1990-08-18,7.7,8.390291587486834
2,1990-08-19,8.9,8.420984887828268
2,1990-08-20,9.7,8.451352964497739
2,1990-08-21,9.9,8.481399263538375
2,1990-08-22,6.1,8.51112719447932
2,1990-08-23,6.6,8.54054013072263
2,1990-08-24,7.6,8.569641409926067
2,1990-08-25,7.4,8.598434334381851
2,1990-08-26,8.0,8.626922171391387
2,1990-08-27,2.1,8.655108153636023
2,1990-08-28,5.9,8.682995479543884
2,1990-08-29,11.6,8.710587313652812
2,1990-08-30,8.6,8.737886786969472
2,1990-08-31,7.9,8.764896997324641
2,1990-09-01,6.0,8.791621009724732
2,1990-09-02,9.5,8.818061856699611
3,1990-09-03,8.6,9.124498299561258
3,1990-09-04,7.6,8.523081017523763
3,1990-09-05,10.4,8.282923464967837
3,1990-09-06,10.3,8.314102113218324
3,1990-09-07,7.5,8.344948727168656
3,1990-09-08,3.0,8.375466842789208
3,1990-09-09,5.3,8.405659958394343
3,1990-09-10,10.5,8.435531535043433
3,1990-09-11,14.6,8.465084996937595
3,1990-09-12,12.6,8.494323731812218
3,1990-09-13,9.8,8.523251091325296
3,1990-09-14,7.2,8.551870391441634
3,1990-09-15,10.1,8.580184912812959
3,1990-09-16,10.4,8.60819790115398
3,1990-09-17,3.7,8.635912567614454
3,1990-09-18,7.3,8.663332089147275
3,1990-09-19,11.6,8.690459608872656
3,1990-09-20,16.3,8.717298236438424
3,1990-09-21,9.6,8.74385104837648
3,1990-09-22,6.8,8.770121088455472
3,1990-09-23,5.2,8.796111368029692
3,1990-09-24,10.6,8.82182486638428
3,1990-09-25,16.3,8.847264531076739
3,1990-09-26,9.8,8.872433278274814
4,1990-09-27,4.6,8.906152871581067
4,1990-09-28,11.1,9.491860457828924
4,1990-09-29,8.7,9.86235878922614
4,1990-09-30,10.0,9.876663836656881
4,1990-10-01,11.3,9.890796976702008
4,1990-10-02,10.5,9.904760275216207
4,1990-10-03,9.9,9.91855577322826
4,1990-10-04,11.0,9.932185487239389
4,1990-10-05,14.0,9.94565140951801
4,1990-10-06,9.2,9.958955508390943
4,1990-10-07,9.8,9.972099728531125
4,1990-10-08,6.0,9.985085991241865
4,1990-10-09,9.8,9.997916194737682
4,1990-10-10,9.2,10.01059221442177
4,1990-10-11,11.8,10.023115903160127
4,1990-10-12,10.3,10.035489091552389
4,1990-10-13,7.5,10.04771358819941
4,1990-10-14,7.7,10.059791179967636
4,1990-10-15,15.8,10.071723632250276
4,1990-10-16,14.6,10.083512689225365
4,1990-10-17,10.5,10.095160074110709
4,1990-10-18,11.3,10.106667489415766
4,1990-10-19,10.9,10.118036617190509
4,1990-10-20,6.4,10.129269119271283
5,1990-10-21,10.9,8.136498196909612
5,1990-10-22,9.0,9.562732532040904
5,1990-10-23,10.9,10.058882809268622
5,1990-10-24,12.4,10.068199368932813
5,1990-10-25,11.6,10.077414875256993
5,1990-10-26,13.3,10.08653042433005
5,1990-10-27,14.4,10.095547100351995
5,1990-10-28,18.4,10.104465975762915
5,1990-10-29,13.6,10.113288111370528
5,1990-10-30,14.9,10.122014556476355
5,1990-10-31,14.8,10.130646349000527
5,1990-11-01,15.4,10.13918451560523
5,1990-11-02,11.8,10.147630071816817
5,1990-11-03,13.0,10.1559840221466
5,1990-11-04,11.1,10.164247360210316
5,1990-11-05,12.5,10.172421068846317
5,1990-11-06,18.3,10.180506120232462
5,1990-11-07,19.2,10.18850347600175
5,1990-11-08,15.4,10.196414087356699
5,1990-11-09,13.1,10.204238895182472
5,1990-11-10,11.5,10.2119788301588
5,1990-11-11,8.6,10.219634812870664
5,1990-11-12,12.6,10.227207753917794
5,1990-11-13,13.8,10.234698554022978
6,1990-11-14,14.6,13.40169452434989
6,1990-11-15,13.2,13.032770462916165
6,1990-11-16,12.3,12.961752999604638
6,1990-11-17,8.8,12.93982408141437
6,1990-11-18,10.7,12.918158344874094
6,1990-11-19,9.9,12.896752631388374
6,1990-11-20,8.3,12.875603820269909
6,1990-11-21,15.0,12.854708828284574
6,1990-11-22,12.2,12.83406460920192
6,1990-11-23,10.5,12.81366815335108
6,1990-11-24,11.1,12.793516487181982
6,1990-11-25,13.0,12.77360667283186
6,1990-11-26,12.9,12.753935807696935
6,1990-11-27,8.8,12.73450102400926
6,1990-11-28,14.7,12.715299488418632
6,1990-11-29,14.7,12.696328401579521
6,1990-11-30,12.7,12.67758499774297
6,1990-12-01,13.3,12.659066544353376
6,1990-12-02,13.2,12.640770341650116
6,1990-12-03,16.2,12.622693722273961
6,1990-12-04,17.3,12.604834050878203
6,1990-12-05,20.5,12.58718872374446
6,1990-12-06,20.2,12.569755168403077
6,1990-12-07,19.4,12.552530843258102
7,1990-12-08,15.5,16.638681980428895
7,1990-12-09,14.1,15.381051068466006
7,1990-12-10,11.0,15.06285086804664
7,1990-12-11,11.1,15.023091791689524
7,1990-12-12,14.0,14.983740720111548
7,1990-12-13,11.4,14.944793466397044
7,1990-12-14,12.5,14.90624588659617
7,1990-12-15,13.4,14.868093879283995
7,1990-12-16,13.6,14.830333385124122
7,1990-12-17,13.9,14.79296038643677
7,1990-12-18,17.2,14.755970906771294
7,1990-12-19,14.7,14.719361010483105
7,1990-12-20,15.4,14.683126802314913
7,1990-12-21,13.1,14.647264426982279
7,1990-12-22,13.2,14.611770068763413
7,1990-12-23,13.9,14.576639951093188
7,1990-12-24,10.0,14.54187033616132
7,1990-12-25,12.9,14.50745752451466
7,1990-12-26,14.6,14.473397854663583
7,1990-12-27,14.0,14.439687702692408
7,1990-12-28,13.6,14.406323481873814
7,1990-12-29,13.5,14.373301642287219
7,1990-12-30,15.7,14.340618670441069
7,1990-12-31,13.0,14.30827108889901
